marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,valor
10,2023,12,22,16,0,0,3,589,3,0,0,0,500,22633
8,2011,10,16,16,1,6,4,178,0,2,0,250,250,13733
5,2014,8,10,8,0,0,2,499,3,0,0,0,500,22997
6,2021,6,10,64,0,0,3,350,2,1,0,250,0,11806
3,2011,6,9,8,0,0,4,71,2,1,0,0,250,3970
4,2019,10,13,8,0,0,3,543,1,2,0,0,500,17508
4,2021,8,12,8,1,4,4,80,1,1,0,0,2000,8328
0,2013,10,14,32,1,6,2,143,1,2,0,250,2000,21564
2,2010,6,8,12,0,0,2,468,1,0,1,500,250,16423
7,2020,8,9,64,0,0,2,285,2,1,0,500,0,9048
3,2016,6,12,12,1,2,3,53,1,4,0,0,1000,6916
9,2018,6,8,16,1,6,1,30,0,2,0,0,500,10157
6,2019,10,17,12,1,2,4,173,1,1,0,0,2000,10562
7,2023,4,6,32,0,0,4,286,2,1,0,0,1000,7984
2,2012,4,6,8,0,0,1,271,2,1,0,0,2000,10528
7,2021,8,8,6,0,0,3,94,2,1,0,1000,0,5537
7,2019,12,12,12,0,0,4,124,2,3,0,500,0,6159
10,2014,8,9,8,0,0,3,430,1,0,0,250,250,20834
6,2023,6,8,4,0,0,3,537,1,1,1,0,1000,16515
0,2018,4,8,12,0,0,2,563,2,2,0,250,0,14500
7,2022,6,8,6,0,0,4,97,2,1,0,500,250,4686
4,2022,12,21,12,1,2,4,177,1,4,0,0,1000,9869
5,2022,4,7,16,0,0,3,417,1,2,0,0,250,18558
0,2016,12,19,12,1,6,1,158,1,1,0,0,2000,12056
10,2022,8,9,8,0,0,3,464,1,0,0,0,2000,21261
10,2014,4,5,16,0,0,2,440,1,2,0,500,250,19356
9,2022,10,18,12,0,0,2,557,1,0,1,0,250,18012
1,2023,4,7,16,0,0,2,525,0,0,0,0,2000,20318
5,2012,10,17,8,0,0,3,591,0,0,0,1000,250,22739
3,2011,10,11,16,0,0,3,563,1,0,0,1000,250,17319
0,2023,6,8,8,1,4,4,77,1,3,0,0,1000,6978
2,2016,10,14,12,0,0,3,504,1,2,0,0,2000,18462
2,2013,2,4,4,0,0,3,569,1,1,1,250,250,14301
7,2013,2,4,6,0,0,2,151,2,1,0,2000,0,5312
5,2016,12,23,16,0,0,3,403,3,2,0,0,500,16259
4,2019,8,12,8,1,2,4,47,1,4,0,0,500,7653
10,2015,4,5,16,0,0,3,578,1,2,0,0,1000,24629
9,2015,10,17,8,0,0,2,328,1,0,1,0,1000,13666
7,2013,4,6,12,0,0,4,57,2,1,0,500,0,4168
5,2013,10,11,16,0,0,3,556,1,2,0,2000,250,23699
5,2016,6,6,8,0,0,3,548,0,2,0,0,250,25248
5,2017,6,11,16,0,0,2,442,1,0,0,0,250,19205
10,2022,8,11,16,0,0,2,441,1,0,0,0,1000,17540
4,2013,4,4,8,1,4,1,141,1,4,0,2000,250,9055
10,2019,8,9,8,0,0,3,429,1,2,0,0,1000,22476
1,2016,8,13,8,0,0,2,483,3,0,0,0,2000,17984
9,2020,8,11,12,1,6,4,111,3,3,0,0,250,10480
4,2011,8,8,16,1,6,3,142,1,2,0,0,500,10966
0,2020,8,11,4,0,0,3,530,1,2,0,0,250,17177
2,2012,2,2,8,0,0,2,303,1,1,1,250,250,13577
3,2020,6,7,32,0,0,2,561,1,4,0,0,500,16473
6,2021,12,21,16,0,0,3,60,1,1,1,0,250,9576
3,2021,8,10,12,1,2,4,148,1,1,0,0,1000,8711
0,2011,4,8,6,0,0,2,510,1,0,1,0,250,14581
6,2010,6,6,32,1,6,3,97,0,2,0,0,2000,19548
9,2013,6,7,12,0,0,3,114,1,0,1,1000,250,9201
3,2014,4,8,6,0,0,3,311,2,1,0,1000,0,8269
8,2013,12,12,8,0,0,3,469,3,0,0,1000,250,16303
0,2013,4,7,8,0,0,3,166,1,0,1,0,500,9715
3,2023,12,14,16,1,4,4,32,1,3,0,0,250,8437
3,2020,4,6,32,1,6,4,119,3,0,0,0,1000,12843
9,2017,8,16,32,1,6,3,60,1,2,0,0,250,20623
0,2018,6,8,6,0,0,4,560,2,4,0,500,0,12708
6,2014,6,8,12,0,0,4,485,2,4,0,0,2000,14325
3,2016,4,4,32,0,0,3,575,1,2,0,0,250,19120
0,2014,6,12,8,0,0,2,530,3,2,0,500,250,21759
3,2014,6,10,16,0,0,4,382,2,3,0,250,0,11064
0,2012,2,2,4,0,0,3,410,2,4,0,250,0,9930
9,2015,4,5,8,0,0,3,66,2,3,0,250,0,3411
2,2013,4,6,4,0,0,3,184,1,1,1,250,250,11574
3,2021,10,16,12,0,0,3,137,2,1,0,250,0,5503
3,2013,2,2,8,1,4,3,148,1,1,0,1000,1000,8757
1,2010,4,6,16,0,0,3,584,1,2,0,0,500,20480
2,2016,4,5,12,0,0,1,297,2,1,0,2000,0,9469
1,2017,6,10,8,0,0,2,533,1,2,0,0,250,19843
5,2017,10,19,16,0,0,2,420,3,0,0,0,2000,22923
9,2021,6,7,2,0,0,3,194,2,3,0,500,0,7786
5,2020,6,6,8,0,0,2,556,3,2,0,0,250,21171
4,2016,8,16,8,1,2,4,174,1,2,0,0,2000,10083
4,2019,6,12,4,0,0,3,503,1,2,0,0,500,16497
7,2018,6,9,2,0,0,3,213,2,1,0,1000,0,7097
7,2015,10,12,8,0,0,2,190,2,1,0,1000,0,6523
2,2012,4,6,16,0,0,4,408,2,3,0,500,0,11759
7,2015,6,7,12,0,0,1,155,2,1,0,500,0,5214
1,2023,10,16,16,0,0,2,411,1,0,0,0,2000,16492
2,2018,6,10,4,0,0,2,588,1,1,1,0,2000,18954
5,2018,12,20,16,0,0,3,405,0,0,0,0,1000,16235
9,2015,6,10,16,1,6,4,161,1,2,0,0,250,17124
8,2022,4,8,8,0,0,2,400,1,0,0,0,250,21828
9,2016,10,14,2,0,0,4,310,2,3,0,0,1000,8073
7,2022,6,10,32,0,0,1,188,2,3,0,500,500,6921
2,2016,4,4,2,0,0,2,200,2,3,0,1000,0,7410
1,2017,4,5,8,0,0,2,452,3,0,0,0,2000,21124
5,2012,12,21,8,0,0,3,560,0,0,0,0,250,22209
9,2011,2,4,8,1,4,1,58,1,2,0,1000,1000,7430
6,2023,10,13,4,0,0,3,458,1,1,1,0,2000,17478
2,2022,12,22,6,0,0,2,50,2,3,0,1000,1000,5384
8,2022,4,8,16,0,0,3,570,0,2,0,0,500,26585
8,2015,10,16,16,1,6,3,47,0,2,0,0,500,23257
6,2019,12,20,12,0,0,2,76,1,0,1,0,250,12120
10,2012,12,18,16,0,0,2,538,1,2,0,2000,250,21561
1,2015,8,12,8,0,0,2,587,3,0,0,0,250,23804
3,2014,12,17,16,1,6,3,175,1,2,0,2000,500,16543
2,2018,8,11,64,0,0,1,432,2,3,0,0,250,10977
0,2010,8,10,16,0,0,3,449,3,2,0,250,250,20951
10,2019,10,15,8,0,0,3,522,3,2,0,0,1000,19052
3,2018,8,9,8,0,0,3,172,2,1,0,0,250,5911
4,2016,6,12,16,0,0,3,562,1,1,0,0,1000,15842
2,2022,6,11,4,0,0,2,334,2,3,0,500,125,8230
3,2023,6,6,12,1,2,4,125,1,4,0,0,250,8422
5,2016,8,14,8,0,0,3,515,1,2,0,0,250,19413
5,2021,8,11,8,0,0,3,400,1,2,0,0,500,18905
2,2023,12,18,8,0,0,3,556,3,0,1,0,250,25690
10,2010,4,4,8,0,0,3,405,3,2,0,1000,250,14650
2,2016,8,8,4,0,0,2,470,2,2,0,2000,0,13693
0,2021,12,23,8,0,0,4,132,2,3,0,250,0,7869
6,2023,4,7,16,1,6,4,73,0,2,0,0,250,22827
7,2010,2,2,16,0,0,1,171,2,3,0,2000,0,5618
1,2022,8,14,16,0,0,2,475,1,2,0,0,500,14867
9,2017,4,5,16,0,0,2,469,1,1,1,0,1000,19532
0,2010,4,7,2,0,0,1,75,2,1,0,500,0,6779
4,2014,10,12,12,1,6,4,138,1,4,0,0,1000,11739
2,2023,12,24,8,0,0,3,324,1,0,1,0,2000,14589
7,2022,12,18,2,0,0,2,284,2,1,0,1000,2000,9832
0,2023,10,12,12,1,6,4,146,0,2,0,0,2000,13270
8,2022,4,6,16,1,12,4,193,3,0,0,0,1000,17153
6,2014,6,12,32,0,0,2,590,1,4,0,0,500,21160
8,2021,4,5,16,1,6,4,118,0,2,0,0,250,23208
2,2017,10,18,64,0,0,2,541,1,1,0,0,250,17531
2,2012,4,4,6,0,0,2,544,1,1,0,250,125,16278
9,2017,6,12,4,0,0,3,568,1,3,0,0,2000,18776
0,2011,6,8,12,1,4,1,197,1,1,0,1000,500,10001
7,2013,2,2,8,0,0,2,125,2,3,0,2000,0,4310
5,2020,6,10,16,0,0,3,488,3,2,0,0,250,23333
4,2019,10,12,16,0,0,2,593,1,4,0,0,250,20280
10,2015,10,12,8,0,0,3,590,3,0,0,0,1000,26901
1,2013,8,15,8,0,0,3,509,1,0,0,500,250,21709
1,2018,8,16,8,0,0,3,533,3,0,0,0,250,20590
0,2023,6,9,8,0,0,3,584,2,1,0,0,2000,12406
9,2023,12,24,64,0,0,4,47,2,1,0,500,500,7253
1,2019,6,7,16,0,0,2,596,3,0,0,0,250,18255
10,2019,4,4,8,0,0,3,475,3,0,0,0,2000,19546
10,2017,6,11,8,0,0,3,464,1,2,0,0,250,19776
9,2019,8,9,16,1,6,4,177,0,2,0,0,2000,21404
6,2010,8,15,16,1,6,4,70,3,2,0,2000,2000,16079
2,2023,10,15,6,0,0,3,584,1,0,1,0,1000,16793
2,2017,8,15,6,0,0,3,222,1,0,1,0,2000,12044
0,2021,12,17,4,0,0,3,419,2,2,0,0,1000,13675
1,2021,6,7,8,0,0,2,468,0,2,0,0,250,20886
9,2013,4,8,4,0,0,2,457,1,0,1,0,2000,16567
9,2010,6,11,4,0,0,2,540,1,2,0,250,125,14896
4,2020,6,10,16,1,6,4,156,0,4,0,0,250,11430
10,2021,8,16,8,0,0,3,474,3,0,0,0,250,20750
7,2015,8,14,12,0,0,2,204,2,3,0,1000,0,6665
2,2016,6,8,32,0,0,1,68,2,1,0,0,2000,6039
5,2019,8,12,16,0,0,2,600,3,2,0,0,500,20261
2,2018,6,8,6,0,0,1,348,2,1,0,0,250,9440
2,2010,2,3,8,0,0,1,571,2,2,0,0,250,13777
10,2012,4,4,16,0,0,2,479,0,0,0,250,250,23939
5,2019,10,18,16,0,0,2,580,1,0,0,0,1000,20609
3,2011,4,5,2,0,0,1,277,2,1,0,500,0,9671
2,2010,4,5,4,0,0,1,75,2,1,0,500,0,4440
4,2016,12,14,16,1,6,2,180,3,3,0,0,1000,11517
9,2022,10,17,12,0,0,1,345,2,1,0,0,250,10334
5,2023,10,12,8,0,0,2,427,1,2,0,0,250,19114
8,2018,12,15,32,1,6,4,144,1,2,0,0,2000,22094
1,2014,4,5,8,0,0,3,434,1,0,0,2000,250,17182
8,2022,4,8,16,1,8,4,176,3,0,0,0,250,15064
7,2019,4,5,12,0,0,3,158,2,1,0,250,0,6190
4,2019,6,6,12,1,6,4,169,1,3,0,0,250,10933
0,2013,6,7,4,0,0,3,244,2,1,0,2000,0,6873
9,2016,12,23,16,1,4,4,121,1,2,0,0,250,11190
8,2016,10,20,16,0,0,2,548,3,0,0,0,2000,18062
7,2021,6,7,32,0,0,2,209,2,1,0,1000,0,6495
2,2023,6,6,12,0,0,2,506,1,1,0,0,1000,17507
6,2019,8,15,12,1,6,4,89,1,2,0,0,1000,11322
9,2018,6,9,12,1,4,3,179,0,4,0,0,2000,12779
1,2017,12,17,8,0,0,2,428,1,0,0,0,2000,15012
1,2023,10,17,8,0,0,2,597,1,2,0,0,500,23356
5,2020,6,10,8,0,0,2,489,1,2,0,0,250,19093
7,2023,10,12,8,0,0,1,231,2,3,0,1000,1000,7292
2,2017,4,6,32,0,0,4,479,2,1,0,2000,0,13156
10,2022,6,7,16,0,0,3,570,1,0,0,0,500,18254
1,2020,12,18,8,0,0,2,559,0,0,0,0,250,24675
7,2011,2,3,4,0,0,3,162,2,1,0,1000,0,4602
10,2018,8,14,16,0,0,2,551,3,0,0,0,1000,21945
3,2017,6,8,64,0,0,1,501,2,3,0,500,0,14106
8,2013,10,10,16,0,0,2,568,0,0,0,1000,250,17266
4,2016,6,6,2,0,0,2,588,1,2,0,0,1000,15398
7,2018,10,19,16,0,0,1,210,2,3,0,250,0,7389
3,2015,4,5,12,1,2,3,49,1,2,0,0,1000,8370
10,2020,4,8,8,0,0,3,520,3,0,0,0,2000,20724
8,2020,12,16,16,1,6,4,126,1,0,0,0,500,19317
8,2015,6,7,16,1,6,4,153,1,0,0,0,500,19312
7,2011,4,5,6,0,0,1,132,2,3,0,0,1000,5325
3,2020,12,22,12,0,0,1,314,2,3,0,0,500,9225
4,2015,4,7,12,1,4,2,34,1,2,0,0,250,8340
2,2018,4,4,4,0,0,1,497,2,3,0,1000,0,11731
8,2019,4,4,8,0,0,3,542,1,0,0,0,250,21146
1,2018,10,17,8,0,0,3,450,3,2,0,0,1000,16739
9,2015,10,11,12,0,0,3,594,1,2,0,0,500,19224
4,2018,10,13,6,0,0,3,589,1,1,0,0,250,19358
3,2023,6,8,8,0,0,2,429,3,0,1,0,2000,17471
3,2017,10,10,64,0,0,3,567,1,0,1,0,2000,20628
2,2022,12,12,64,0,0,3,282,1,0,1,0,250,15397
4,2012,2,4,16,0,0,2,574,1,2,0,1000,500,19410
5,2016,4,5,16,0,0,3,598,0,2,0,0,250,22003
1,2013,12,20,8,0,0,2,562,3,2,0,500,250,18464
9,2019,12,21,12,1,4,4,112,1,2,0,0,500,9645
6,2013,10,20,32,1,6,2,191,1,2,0,250,125,17206
7,2022,10,16,64,0,0,3,209,2,3,0,500,1000,9217
5,2020,6,7,16,0,0,2,535,1,0,0,0,2000,26283
4,2017,6,8,12,1,2,1,177,1,3,0,0,2000,10151
9,2015,4,4,8,1,2,2,57,1,1,0,0,250,5738
5,2019,8,8,8,0,0,2,532,3,0,0,0,500,25797
4,2015,6,6,8,1,2,3,105,1,2,0,0,250,7161
1,2016,10,15,16,0,0,3,420,0,0,0,0,2000,24011
2,2020,12,19,12,0,0,2,598,1,2,0,0,2000,19130
7,2012,6,10,8,0,0,1,158,2,1,0,2000,0,6405
6,2020,12,17,32,0,0,2,517,1,1,1,0,250,16470
2,2010,2,3,6,0,0,2,239,1,1,1,250,250,9797
4,2014,4,8,4,0,0,2,524,1,2,0,0,250,14371
4,2013,4,4,16,1,6,4,47,3,2,0,0,500,10336
1,2015,4,4,8,0,0,2,484,3,2,0,0,250,22987
3,2023,8,8,6,0,0,4,42,2,3,0,0,1000,6588
3,2018,6,6,2,0,0,3,539,1,4,0,0,500,15578
9,2023,4,7,6,0,0,2,588,1,1,0,0,2000,20576
2,2010,6,6,2,0,0,2,338,2,1,0,1000,0,7641
8,2015,12,12,16,1,6,2,98,3,0,0,0,500,15368
1,2019,8,8,8,0,0,2,418,3,0,0,0,2000,18581
2,2017,6,10,32,0,0,3,574,1,2,0,0,250,16160
9,2022,6,7,12,1,4,4,67,1,1,0,0,250,6416
10,2016,12,22,8,0,0,3,585,0,2,0,0,2000,24714
1,2017,10,20,16,0,0,2,594,1,2,0,0,250,24726
3,2018,4,4,16,1,6,4,34,0,1,0,0,250,9013
10,2012,12,18,16,0,0,2,413,1,0,0,250,250,14852
5,2012,12,22,16,0,0,3,590,3,0,0,2000,250,24322
2,2019,6,8,16,0,0,4,321,2,1,0,2000,0,9805
8,2023,8,15,8,0,0,3,575,1,0,0,0,1000,18983
3,2018,6,12,8,0,0,3,260,2,4,0,500,0,10130
9,2012,2,4,16,0,0,3,483,1,0,1,1000,250,15186
8,2010,4,7,16,1,6,4,86,3,0,0,2000,125,18214
8,2023,6,6,16,1,12,4,161,3,0,0,0,250,14669
8,2023,8,14,32,1,6,4,105,3,0,0,0,2000,17090
4,2020,12,14,12,1,2,4,88,1,3,0,0,2000,9365
4,2015,10,18,12,1,2,3,177,1,3,0,0,250,8285
4,2019,6,8,2,0,0,3,570,1,1,0,0,500,19283
0,2018,10,15,64,0,0,4,141,2,3,0,500,0,7556
4,2016,4,4,12,1,4,2,130,3,4,0,0,1000,9854
8,2012,12,13,32,1,6,4,100,0,2,0,0,500,17151
1,2017,10,20,8,0,0,3,437,3,0,0,0,2000,20486
0,2013,2,3,16,0,0,4,302,2,3,0,0,250,10210
2,2016,6,6,8,0,0,3,251,1,1,1,0,250,13299
3,2012,12,20,16,1,6,4,174,1,2,0,2000,1000,25702
1,2018,6,8,8,0,0,2,431,1,0,0,0,250,22791
10,2018,10,15,8,0,0,2,566,3,2,0,0,250,19982
3,2023,6,8,16,1,8,4,200,0,1,0,0,250,12284
3,2011,10,14,16,0,0,3,562,3,1,1,0,1000,25961
8,2020,10,15,16,0,0,3,424,1,2,0,0,1000,16802
2,2019,12,17,6,0,0,4,105,2,1,0,250,0,6248
1,2018,4,6,8,0,0,2,510,1,2,0,0,250,24538
2,2013,4,5,8,0,0,3,458,3,1,1,250,250,13659
4,2019,6,9,12,1,4,4,47,1,3,0,0,2000,7653
0,2022,12,12,4,0,0,4,326,2,1,0,0,1000,10816
7,2020,10,12,64,0,0,2,198,2,3,0,0,500,7485
4,2019,6,6,12,1,4,4,114,3,3,0,0,250,9014
2,2015,10,15,16,0,0,3,440,3,0,0,0,1000,19973
9,2021,4,8,64,0,0,1,410,2,2,0,1000,0,12334
5,2019,8,16,8,0,0,2,551,1,2,0,0,1000,16990
5,2019,12,24,8,0,0,3,403,3,0,0,0,250,19591
2,2013,10,15,16,0,0,3,490,1,0,0,2000,250,16616
10,2011,6,7,16,0,0,3,474,1,2,0,1000,250,22449
1,2016,8,11,16,0,0,2,467,1,0,0,0,1000,21944
10,2012,12,15,8,0,0,3,570,1,0,0,250,250,23864
2,2010,2,3,12,0,0,3,282,1,0,1,500,250,12798
7,2015,10,12,32,0,0,1,96,2,3,0,250,0,5083
1,2011,10,17,8,0,0,2,597,3,2,0,1000,250,20412
5,2011,12,18,8,0,0,2,447,3,0,0,250,250,15459
3,2012,6,11,2,0,0,2,353,1,0,1,500,250,12855
10,2022,4,8,8,0,0,2,450,1,2,0,0,2000,23809
3,2023,12,14,8,0,0,3,572,0,0,0,0,2000,25695
7,2016,10,19,6,0,0,1,247,2,1,0,250,0,8071
4,2017,10,20,12,1,6,3,99,0,1,0,0,250,11791
0,2016,6,6,2,0,0,4,486,2,3,0,250,0,10643
10,2011,10,15,8,0,0,2,595,1,2,0,500,250,24333
8,2013,12,16,8,0,0,2,456,3,2,0,250,250,16499
8,2023,12,19,8,0,0,2,437,1,2,0,0,250,18528
0,2022,8,11,6,0,0,2,403,2,3,0,500,1000,10372
8,2018,4,6,32,1,6,2,192,0,0,0,0,1000,16544
6,2018,4,8,32,1,6,2,191,0,2,0,0,250,15977
8,2022,4,8,16,0,0,2,427,0,0,0,0,250,22510
6,2012,10,11,16,1,6,1,122,1,0,0,250,250,23367
3,2015,12,12,16,1,6,4,144,0,0,0,0,1000,23122
3,2023,12,17,64,0,0,4,375,2,3,0,500,500,11364
6,2011,6,11,8,0,0,3,111,2,3,0,250,0,5094
8,2016,12,20,32,1,6,4,98,3,2,0,0,2000,19428
6,2018,6,12,32,1,6,1,41,1,0,0,0,2000,21298
4,2023,6,10,12,1,8,4,75,3,2,0,0,500,9803
0,2018,8,15,6,0,0,2,67,2,3,0,500,0,4126
10,2023,8,8,8,0,0,2,472,1,2,0,0,1000,19451
7,2021,10,13,12,0,0,4,271,2,1,0,1000,0,8457
6,2014,8,13,2,0,0,2,555,1,1,1,1000,250,17932
0,2014,10,13,12,1,6,3,108,1,3,0,0,250,10079
10,2022,12,17,8,0,0,3,560,3,2,0,0,2000,19989
10,2013,4,8,8,0,0,3,410,3,2,0,2000,250,22445
4,2013,10,10,12,1,6,1,179,0,3,0,250,1000,11244
4,2010,12,20,16,1,4,2,174,1,3,0,500,250,11208
9,2022,6,8,32,1,6,4,157,1,0,0,0,500,17616
6,2016,10,17,8,0,0,2,463,1,0,0,0,250,17053
6,2018,8,16,16,1,6,4,187,3,0,0,0,2000,16925
2,2012,6,6,16,0,0,2,371,1,1,1,2000,250,12153
9,2010,10,16,8,0,0,3,548,3,1,1,500,250,22744
8,2014,6,6,8,0,0,3,439,3,2,0,1000,250,19192
7,2019,10,15,6,0,0,3,251,2,3,0,0,250,7810
2,2022,8,16,2,0,0,3,501,1,1,1,0,250,14767
4,2015,6,7,6,0,0,3,525,1,3,0,0,250,16006
10,2017,8,10,8,0,0,2,570,3,0,0,0,250,18674
4,2017,6,6,8,0,0,2,538,1,2,0,0,2000,17030
2,2020,12,23,6,0,0,2,461,1,1,1,0,500,16069
0,2015,10,17,32,1,6,2,84,0,0,0,0,500,16023
7,2012,2,2,16,0,0,4,236,2,1,0,250,0,5847
7,2019,12,19,2,0,0,1,146,2,1,0,250,0,6450
3,2014,12,12,16,1,6,2,170,1,4,0,1000,1000,12227
7,2011,4,5,16,0,0,2,200,2,3,0,500,0,6595
2,2020,12,17,12,0,0,1,63,2,3,0,0,1000,5635
0,2011,2,2,12,1,4,3,176,1,1,0,1000,500,7597
4,2022,4,5,2,0,0,3,576,1,2,0,0,2000,21449
0,2013,12,20,32,1,6,1,189,0,0,0,250,1000,24372
2,2013,2,4,12,0,0,2,177,2,4,0,250,0,7064
6,2023,12,23,16,0,0,3,475,3,0,0,0,500,23202
2,2017,6,9,16,0,0,3,509,1,2,0,0,1000,17708
8,2022,4,7,8,0,0,2,576,3,0,0,0,500,23971
10,2021,6,10,16,0,0,2,484,3,0,0,0,250,16510
3,2019,4,7,16,1,4,4,106,1,2,0,0,500,10457
5,2022,8,12,16,0,0,2,444,3,2,0,0,250,23396
5,2016,4,6,8,0,0,3,541,1,0,0,0,250,19466
0,2012,12,18,8,0,0,2,588,3,0,0,1000,250,19516
7,2011,2,2,12,0,0,1,235,2,3,0,250,0,6453
1,2023,8,9,16,0,0,2,487,3,0,0,0,2000,20981
1,2022,10,14,16,0,0,2,484,0,2,0,0,250,24445
1,2010,10,18,16,0,0,3,553,1,2,0,0,500,18164
7,2019,6,9,6,0,0,1,236,2,1,0,0,500,7244
6,2020,8,13,32,0,0,3,512,1,3,0,0,500,15050
2,2020,10,19,2,0,0,3,585,1,2,0,0,2000,21652
3,2021,10,16,16,1,6,4,157,1,2,0,0,250,12401
1,2013,4,8,16,0,0,3,471,3,2,0,2000,250,14404
7,2013,2,3,8,0,0,2,292,2,3,0,500,0,6671
10,2015,10,12,8,0,0,2,454,1,0,0,0,2000,16409
1,2022,6,7,8,0,0,2,548,3,2,0,0,250,18155
5,2012,6,12,16,0,0,2,456,0,2,0,2000,250,19988
0,2010,4,5,12,0,0,3,241,1,1,1,1000,250,11717
0,2012,6,9,8,0,0,3,504,0,0,0,500,250,24201
3,2019,10,12,8,1,4,4,149,1,1,0,0,2000,8887
6,2018,4,8,64,0,0,2,405,1,1,1,0,2000,16592
5,2011,8,9,16,0,0,3,473,0,0,0,250,250,19691
1,2016,4,8,8,0,0,2,507,3,2,0,0,1000,16676
0,2020,8,11,4,0,0,2,435,1,0,1,0,2000,15432
4,2017,10,17,12,1,4,2,47,1,3,0,0,1000,9090
6,2019,4,7,16,0,0,2,439,3,2,0,0,250,24071
4,2015,6,10,16,1,6,4,195,0,2,0,0,250,11506
6,2018,10,20,4,0,0,2,502,1,2,0,0,1000,17319
0,2019,10,18,6,0,0,2,242,1,0,1,0,1000,14331
0,2012,6,10,16,1,6,3,88,0,2,0,2000,2000,23329
2,2012,2,2,4,0,0,4,148,2,2,0,2000,0,8123
4,2010,8,14,12,1,6,4,96,1,2,0,500,500,11028
9,2019,6,11,4,0,0,2,499,2,1,0,500,0,10471
6,2022,8,14,16,1,8,4,40,1,1,0,0,2000,10958
0,2022,4,5,16,0,0,3,133,2,3,0,250,1000,6280
3,2017,10,10,4,0,0,2,168,1,1,1,0,1000,9913
6,2016,4,7,16,0,0,2,527,0,0,0,0,250,20277
8,2013,6,12,8,0,0,3,580,0,2,0,250,250,20097
9,2022,8,12,12,1,8,4,68,0,4,0,0,500,10147
7,2019,8,15,12,0,0,4,215,2,1,0,1000,0,7094
6,2018,6,11,8,1,4,1,125,1,1,0,0,500,8199
6,2015,10,19,4,0,0,1,496,2,4,0,2000,0,13520
8,2021,8,9,8,0,0,3,530,3,0,0,0,250,22009
6,2022,12,22,16,0,0,2,555,2,3,0,0,250,12799
4,2013,2,2,12,1,2,3,150,1,2,0,1000,1000,9178
6,2017,4,5,6,0,0,3,523,2,4,0,2000,0,12988
3,2022,6,8,12,1,2,4,166,1,3,0,0,250,8633
9,2013,2,2,4,0,0,2,506,1,1,1,2000,250,13623
3,2018,12,13,16,1,6,2,38,3,2,0,0,2000,18324
7,2012,6,9,4,0,0,3,117,2,3,0,1000,0,5181
10,2013,10,16,16,0,0,3,503,1,0,0,1000,250,25650
8,2014,4,6,8,0,0,2,446,0,0,0,250,250,21803
8,2020,12,13,16,1,6,4,199,0,2,0,0,250,22685
4,2018,6,6,32,0,0,3,583,1,3,0,0,2000,17729
6,2020,6,11,16,0,0,3,207,2,3,0,2000,0,9203
10,2023,12,17,16,0,0,2,525,0,0,0,0,500,17932
3,2022,4,6,16,0,0,2,446,0,0,0,0,250,17779
1,2019,12,13,8,0,0,2,468,0,2,0,0,2000,24610
0,2013,2,2,6,0,0,1,323,2,3,0,2000,0,8553
6,2017,12,18,16,1,6,4,123,1,0,0,0,250,21786
7,2015,8,11,6,0,0,2,58,2,1,0,500,0,4443
5,2013,8,16,16,0,0,3,430,1,2,0,0,500,14615
10,2018,6,9,8,0,0,2,469,3,2,0,0,250,20119
10,2017,6,6,8,0,0,3,524,0,2,0,0,250,23048
9,2021,10,19,2,0,0,1,266,2,1,0,500,0,8149
5,2011,4,6,8,0,0,3,402,0,2,0,250,250,17608
6,2017,12,21,8,0,0,3,546,0,0,0,0,250,26857
1,2022,6,8,8,0,0,2,485,0,2,0,0,250,22538
9,2010,6,7,16,0,0,3,330,1,0,1,0,2000,16076
5,2016,12,24,8,0,0,2,414,1,0,0,0,2000,18701
9,2016,8,15,16,1,6,4,133,1,2,0,0,250,20211
5,2015,6,9,16,0,0,3,527,1,2,0,0,250,18555
9,2019,4,5,16,0,0,1,549,2,3,0,1000,0,11207
3,2012,2,4,12,0,0,2,500,1,1,0,250,500,18186
2,2022,4,7,12,0,0,1,390,2,4,0,0,250,10585
10,2010,12,14,8,0,0,2,521,0,0,0,250,250,22560
2,2013,4,6,2,0,0,2,571,1,4,0,250,250,18695
2,2017,10,16,6,0,0,3,97,2,3,0,250,0,4591
0,2010,2,4,2,0,0,1,79,2,1,0,500,0,3231
10,2010,8,13,16,0,0,2,485,1,0,0,0,250,15837
10,2019,10,20,16,0,0,2,457,1,2,0,0,500,18927
2,2013,6,6,4,0,0,2,543,1,2,0,2000,500,16658
3,2016,12,23,16,0,0,2,503,0,1,1,0,1000,21610
6,2022,6,11,8,0,0,3,579,3,2,0,0,250,23379
0,2020,4,6,16,0,0,2,558,1,4,0,0,500,17421
2,2010,2,4,4,0,0,3,78,1,0,1,0,2000,11018
5,2016,4,5,16,0,0,2,566,1,0,0,0,1000,23400
0,2016,8,11,16,0,0,4,336,2,4,0,1000,0,10741
5,2021,8,13,8,0,0,2,493,3,0,0,0,1000,21658
9,2011,4,8,4,0,0,1,46,2,1,0,250,0,4522
5,2015,4,8,8,0,0,3,449,1,0,0,0,250,14754
3,2021,6,11,12,1,2,4,31,1,3,0,0,2000,6337
3,2020,6,10,16,1,4,4,156,1,4,0,0,2000,12746
2,2010,4,5,8,0,0,3,536,1,2,0,500,2000,20721
